scene_id,im_id,obj_id,score,R,t,time
000002,000126,11,0.8139727115631104,0.26941288560332943 0.9622628814980597 -0.038299398976205046 0.9025947177835391 -0.26617351472641615 -0.3383407091785441 -0.33576699137964866 0.05658451156666153 -0.9402439686329402,77.51948071509743 -158.55413067054627 1007.9289895107488,-1
000002,000136,11,0.8336426019668579,-0.006298124363822932 0.8821325100205296 0.47095920035007127 0.7083231369567086 0.3363800011468929 -0.6205858751858798 -0.7058602321149039 0.32968277115023303 -0.6269534297899628,-69.12881162004531 -93.25353820261968 1135.9717561198938,-1
000002,000153,11,0.8128794431686401,0.40170055453510733 -0.894571404281706 -0.19590473993153878 -0.586027716159116 -0.08672263006175096 -0.8056368296748254 0.7037102957748437 0.4384303685611085 -0.5590801655790099,318.2593664343923 -189.94666241350927 1048.6466080371158,-1
000002,000156,11,0.6253132224082947,0.3870561177164047 -0.9220560536529439 0.000442335013928985 -0.4779336604368123 -0.201034827436533 -0.8550815249898887 0.7885220212269121 0.33075312860126277 -0.518493384683645,21.349867309529753 -77.03532800159891 1089.285568271393,-1
000002,000162,11,0.7177191376686096,0.7792989538731115 0.6265025093068501 0.013702055484274556 0.5497161034432851 -0.6729612431474954 -0.4949094572106185 -0.3008410645297703 0.3932146628161236 -0.868836510995594,-8.654957557794015 -70.47136106465672 1039.169174420352,-1
000002,000166,11,0.8012968897819519,0.9799488624264978 0.1960851844095536 0.035367039515404916 0.17120001859021364 -0.7378176774319618 -0.6529285018312618 -0.10193517873493609 0.6458913804379007 -0.7565933808937928,-97.10992287846862 -51.739992945756214 954.2335885563126,-1
000002,000175,11,0.5725075602531433,0.8550888375525679 0.5174591893998234 0.03254331265676255 0.5090844563808282 -0.8260397043272203 -0.24185000133643875 -0.09826543728307938 0.22337053113756172 -0.9697677606803028,-50.89393015597088 -9.097989704102842 931.1251101950157,-1
000002,000176,11,0.7676610350608826,0.871242953901781 0.4878662083454115 0.05405809866403581 0.47819165297518007 -0.8187566507629136 -0.3177582254739623 -0.11076307282377122 0.3026947465453737 -0.9466295115368357,-85.62027102129471 -103.43962455099107 953.9938794162225,-1
000002,000178,11,0.7902553081512451,0.7168644273896274 -0.6150162947515971 -0.32842099496432653 -0.6929040431880702 -0.57615688224289 -0.43350574849450085 0.0773910826708514 0.5383290854432529 -0.83917365073557,361.38306848687597 11.720485672789806 992.9807534232441,-1
000002,000203,11,0.8493878245353699,0.1415760185863043 0.9763827699561959 -0.16319594815410304 0.9501627596401238 -0.18028508966598755 -0.2543383900184779 -0.27775341789852903 -0.11905449582772232 -0.9532465923720328,160.04522180856472 -145.29614663337148 916.9574258972696,-1
000002,000207,11,0.7479209899902344,0.2552253966741882 -0.8245632129902127 -0.5049311880600765 -0.7396221904334694 0.1698579309929239 -0.6512352099642648 0.6227511640381734 0.5396700761224956 -0.5665131919267545,191.99322203372512 -191.9334205980504 963.8755915674394,-1
000002,000217,11,0.7217469811439514,0.061920699593291495 0.959238802608545 -0.27572948070890474 0.2274107719274101 -0.28255251479928933 -0.9319057984538872 -0.9718282604314699 -0.00499959505584624 -0.23563708595214972,12.441793671343092 25.8330254502483 1078.6383445774416,-1
000002,000219,11,0.745945394039154,0.06852313861222592 0.9873693967466173 -0.14285045972257399 0.22879050544474455 -0.15492336993970834 -0.9610690162859599 -0.9710610094597909 0.033172636535936606 -0.2365165788949828,48.601734708462345 -3.0038873359788383 952.8153746134849,-1
000002,000221,11,0.6887502670288086,0.034621307019438996 -0.9843990547228463 -0.17251048130775226 -0.23918846971980695 0.15943581345637514 -0.9577938699639923 0.9703557291289431 0.07442259366798853 -0.22993702724521503,7.197213670608553 16.6649620755877 1005.9746204341357,-1
000002,000243,11,0.9034662842750549,0.8615386502179152 0.5054396995042892 -0.04776886376821843 0.31016254392236897 -0.5984919289228601 -0.7386518851000106 -0.40193326626232045 0.6215610357633499 -0.6723923916081254,-40.21320990625079 -188.94736724360536 929.3895155840919,-1
000002,000248,11,0.7243752479553223,0.6291732839639561 0.7092054311937774 0.3180701732499598 0.40556443342783943 0.04954773594519235 -0.9127225822784607 -0.6630674694813242 0.7032586140446159 -0.25645438714843527,76.76113608485382 -24.04552649093276 1028.6559525902085,-1
000002,000249,11,0.8392308354377747,0.7962889385227168 0.5998169454598268 -0.0783808543306854 0.40562298808783925 -0.6255717141037214 -0.6664308081474211 -0.4487693370998709 0.4988784044760559 -0.7414353779166241,-87.28984333199143 -26.343586312218747 966.2592192386447,-1
000002,000254,11,0.8735618591308594,0.9627624590468681 0.254614982625654 0.09088266101168876 0.2553195838062811 -0.7458009807976596 -0.615298957553348 -0.08888395566700999 0.6155908606077475 -0.7830373776271462,-94.79160254311327 -153.1009112599053 890.8613856949468,-1
000002,000258,11,0.6430680751800537,0.37634271587776946 -0.903507601985733 -0.20503700485457504 -0.3078485946775599 0.08678362667209849 -0.9474691788637188 0.8738394606338147 0.4196934777854291 -0.2454831597963001,185.3178354029592 -0.434344248139624 1042.390660843332,-1
000002,000263,11,0.7949755191802979,0.5429948876854717 -0.8359916680141755 -0.07921163398339143 -0.3347203231142444 -0.12896208902677597 -0.9334511689896511 0.7701421019797177 0.5333729563867359 -0.349849156285299,120.05929153982902 -62.09274847758935 1020.3630820638958,-1
000002,000266,11,0.8084166049957275,0.6544628094618283 0.7556798093787758 -0.025029117615045227 0.6654072452986286 -0.5913695387101754 -0.4555384359083278 -0.3590426561502428 0.28147840837792865 -0.8898641900209308,24.292217122491635 -156.79041191627903 822.1124906247856,-1
000002,000268,11,0.5872526168823242,0.4605884398272948 0.8819173345152169 -0.10039972200675498 0.825099643317172 -0.4670997575604052 -0.31784964226012075 -0.3272137950871482 0.06355809601133611 -0.9428104267221911,19.53308463807616 -179.28355645428803 817.2193506985714,-1
000002,000277,11,0.6602697372436523,0.3222672700021928 0.9461599070720704 -0.030417707584640186 0.5796020951838418 -0.22261702197219657 -0.7839024638223375 -0.7484685818014236 0.23499593991727052 -0.6201384444449192,72.20543907664246 -88.55367710844338 853.8250071736644,-1
000002,000307,11,0.8350064754486084,0.9786110848078295 0.20498210364473454 0.01739775493051534 0.19882111443555492 -0.9206926159065425 -0.33585007290422303 -0.05282526995526799 0.33212564520155213 -0.9417547699128503,-197.58270936838724 -70.58298931341216 749.2666769775698,-1
000002,000310,11,0.8977678418159485,0.9786756936813625 0.20276135910152848 -0.032889479360500684 0.16411831103858449 -0.8681353446939046 -0.4684081588476426 -0.12352759440362396 0.45302191398264274 -0.8828998124772467,-133.746041283503 -121.7946819007009 773.4596918627939,-1
000002,000322,11,0.902280867099762,0.8862608619395529 0.4509328318830581 -0.10583603225785848 0.1221374918488394 -0.44792388367599467 -0.885689916120472 -0.4467931486482704 0.7720257609448921 -0.45205321230849016,-105.59327929238088 -26.770381877858483 887.5311263487766,-1
000002,000326,11,0.8228024840354919,0.78517829481074 0.33350601344862046 -0.5217938140220785 -0.2407184516377791 -0.6119629276453997 -0.7533631277337521 -0.5705696034658777 0.7171297749928393 -0.4002189568467629,-115.28049319104242 -70.03740049032984 808.8857013697537,-1
000002,000338,11,0.6728044152259827,0.7797025261070175 0.6261234523856843 0.005778681075076814 0.39645023616871183 -0.4865083224872928 -0.7785479191368846 -0.4846557345416521 0.6093267387233489 -0.6275585585845034,-38.39378233134467 -160.4234321296123 692.6306959622825,-1
000002,000342,11,0.8576828837394714,0.14355474053642547 -0.9894561564484746 0.019197680477898604 -0.8557367118214679 -0.13385134032682267 -0.4997984581145639 0.49709829662804306 0.05532027800838568 -0.8659289522417954,-9.540401122775055 -196.04422267543856 691.4046804960982,-1
000002,000356,11,0.7515067458152771,0.36818804157103224 -0.9269724945660156 -0.07183007978657813 -0.17238420732843807 0.007856451123586794 -0.9849984574807664 0.91363080678567 0.37504702437667886 -0.15690276733813557,19.758455820985407 -64.2708374394606 786.3499637998291,-1
000002,000365,11,0.6000601649284363,-0.4172120350191755 -0.7962948537456109 -0.43800527820268875 -0.22598478733940053 0.557717453377103 -0.7986752269162509 0.8802641613324517 -0.23423438709296107 -0.41263695687233426,-141.33182253796892 -126.16932962689498 844.6730018213651,-1
000002,000368,11,0.8882914185523987,0.9690208896210346 0.19695085626712047 -0.1490264261589424 0.0973858889608479 -0.8592059546558923 -0.5022759362294418 -0.2269680684796081 0.47220280357014494 -0.8517687527675166,-123.81926015995546 -115.28699530165993 727.1340277266263,-1
000002,000387,11,0.7033208012580872,0.09814997402665115 -0.8607725684005915 -0.49943685095076507 -0.6090630878146964 0.3449357440752161 -0.7141858914322686 0.7870252458849049 0.37428587730279916 -0.49040936409440516,-120.77824289968797 -173.21567270901028 827.4905749247597,-1
000002,000389,11,0.8651309013366699,0.44109310177617944 -0.8463700784323926 -0.2984871285328978 -0.3909226903656964 0.11818363891293582 -0.9128045122864713 0.8078467216760337 0.5193171649653442 -0.27873528023851346,109.90146264723957 -106.71776046460579 806.0091881711073,-1
000002,000402,11,0.8827788233757019,0.9518519429698824 0.28823547506381125 -0.10439439438589962 0.26304569168389375 -0.9428131365637826 -0.20472018368813538 -0.157432025811147 0.16740280892954273 -0.9732376158017615,-269.0222081487915 325.0041045602231 1045.386267833297,-1
000002,000415,11,0.8841049671173096,0.8404223570528576 0.4666329335487084 -0.2755793299459264 0.13316412919000617 -0.6707380001410166 -0.7296422752718602 -0.5253166439993944 0.576510399294372 -0.6258419792908247,-197.1408355919852 168.94466853611695 947.7036323838298,-1
000002,000417,11,0.848185122013092,0.6909835173488856 0.6817290261367013 -0.24038992007750098 0.26291855310072065 -0.546790038143059 -0.7949179131350207 -0.6733614283485401 0.48607220565489817 -0.5570621129660471,-218.1874224553659 114.20562204196527 1035.7485123435436,-1
000002,000425,11,0.8769741058349609,0.6892399924454669 0.28116499038158205 -0.6677533084886198 -0.39438646591385196 -0.6275379631030877 -0.6713087369969275 -0.6077890656451093 0.7260456962534472 -0.3216365940531216,-187.72986570689466 233.1803402437705 1006.5452172144052,-1
000002,000428,11,0.8332589864730835,-0.5086615756786923 -0.7876249780081652 -0.3477215774807594 -0.1436841913180507 0.4758673451008397 -0.8677010562584075 0.8488923692632349 -0.39140409283030725 -0.3552246916000301,-284.45388069561625 91.09404253724726 1199.8177915817753,-1
000002,000434,11,0.856732964515686,0.5719202218828741 0.7300555758021093 -0.3740669940554692 0.038090704190064884 -0.47915038327081905 -0.8769059290857437 -0.8194244065536178 0.4872717583152926 -0.3018441244956964,-211.22058433233798 85.46135730271898 1154.3172807669896,-1
000002,000435,11,0.8936991691589355,0.5850895438460921 0.724615318425757 -0.3641467643474411 0.06848998286313512 -0.4915745143645167 -0.8681380184479295 -0.8080713755166554 0.482998071559327 -0.3372439991172447,-200.64476469114427 97.27885389030263 1096.7002686043202,-1
000002,000438,11,0.9256115555763245,0.7516602237411933 0.5856571699973752 -0.3033357665624099 0.04119764227441369 -0.5007056609013882 -0.8646366840542528 -0.6582626089307889 0.63741628499119 -0.40048822368661696,-377.8933468846751 149.53261230740537 1017.5150485103593,-1
000002,000442,11,0.8568592071533203,0.5682772529623624 0.771046670241156 -0.2873116706219522 0.030323039775439764 -0.36855872335023143 -0.9291097786059648 -0.8222782236106757 0.5192797894704491 -0.23282401771122796,-317.21582054793527 208.5008274630863 1083.9617320706311,-1
000002,000446,11,0.9121869206428528,0.9980972105050269 -0.01272865581712401 -0.06033191280883933 -0.05293607635047197 -0.6786313638597914 -0.7325689345081571 -0.03161851044406107 0.7343687447780499 -0.6780138763258539,-261.3784228057736 233.60072869673138 718.227287782894,-1
000002,000453,11,0.8359760642051697,0.9638032868808365 0.15044528657136844 0.2201123348341813 0.22145240757938658 -0.9114618861325114 -0.3466930361357985 0.14846567069524574 0.3828882942533287 -0.9117864326413216,-434.83917386830547 328.4108773111757 933.387763183635,-1
000002,000473,11,0.8848395347595215,0.9187574305267456 0.09477579161009438 -0.38327840165677485 -0.2665231497243954 -0.5673268483740876 -0.7791698516850565 -0.29129056715396673 0.8180206577089635 -0.4959758149834681,-437.3493124635594 262.6784479936202 917.0531811123296,-1
000002,000474,11,0.9100238680839539,0.9187379599295921 0.21323802093871033 -0.33234034875493734 -0.07793632182476715 -0.7271683009880889 -0.6820206681461511 -0.3871001042686989 0.6524996616583323 -0.6514581343501087,-312.15039852374946 245.64958023070514 827.0675097436743,-1
000002,000476,11,0.8388338685035706,0.9897189901041364 -0.005532412853129075 -0.14291855385243293 -0.09460435505544229 -0.7747502107805 -0.6251496835959487 -0.10726759357696083 0.6322432311251687 -0.767308386546514,-82.53936141619107 189.1930382357333 759.8930890263425,-1
000002,000477,11,0.8852705359458923,0.940010373150614 -0.3237147461469563 -0.10765343234776634 -0.3004037463680379 -0.6359037409489436 -0.7109036653550089 0.1616727792093988 0.7005963141311482 -0.6950012353144117,-57.21345238333862 131.85935716748693 747.6787771579907,-1
000002,000480,11,0.8532650470733643,0.8863099364148405 -0.43581120373670656 -0.15659914211094605 -0.3788542018274256 -0.4879017087836752 -0.7863977468963614 0.266315959660749 0.75632038003979 -0.5975410382278707,-193.3054068025726 74.90335823434542 685.4869382798538,-1
000002,000491,11,0.6532585024833679,0.9215516960151221 -0.35927689204049584 0.14718215386851013 -0.1873524710550194 -0.7435320986894314 -0.6419182734648297 0.34006105798992925 0.5639859333921473 -0.752514680105683,-341.1999866288221 262.51791496263405 767.3607206153036,-1
000002,000494,11,0.781580924987793,0.9962766982927593 0.06068388316579229 0.06123893175749091 0.06649026167725816 -0.08867357883512694 -0.9938390420579483 -0.054879737070870634 0.9942104720533228 -0.09237830761894883,-361.75230678661484 119.35094504924754 746.4477166722776,-1
000002,000499,11,0.9129029512405396,0.9816663070793505 0.1835592895976424 -0.05135415024707461 -0.05088445694592328 -0.007271258585344498 -0.9986780766793191 -0.18369004759787272 0.9829817475421374 0.002202365205261403,-410.3025279439314 226.64877290158188 887.2822258757993,-1
000002,000501,11,0.8342899084091187,0.9872496072323138 0.08233192855460097 -0.13623386715542588 -0.0976365124365784 -0.3627370905128471 -0.9267625988382873 -0.1257192286759031 0.9282474113655015 -0.35007344777115157,-308.7439305375894 68.79365412478342 648.931286290361,-1
000002,000503,11,0.8678982853889465,0.9807724562502487 -0.1323765405216049 0.14339400468773447 0.09940456368034734 -0.2934429174591562 -0.9507943978129966 0.1679408282115278 0.9467669754023905 -0.2746418986735917,-302.52529699754973 54.860125102312395 742.8698012849596,-1
000002,000521,11,0.8969783186912537,0.973833583457682 0.0969048691571903 0.2055665295314335 0.21952996816520445 -0.6350560410021451 -0.7406148917379844 0.05877707722704663 0.7663636676671917 -0.6397124229466988,-402.18087344404967 -84.33489886412254 752.3502798437555,-1
000002,000527,11,0.8722569942474365,0.9600507226150143 -0.27963085232620644 -0.010449709742768931 -0.10221740247073066 -0.31568852323325247 -0.9433410618280884 0.2604884117163861 0.9067234102669501 -0.3316601342268122,-233.41163725774055 111.4520116688331 558.4033086014457,-1
000002,000529,11,0.7781786918640137,0.9823883923413564 -0.1756375567009447 -0.06375339417699694 -0.10375225724407214 -0.22898932552560747 -0.9678839589083431 0.1553979269801402 0.9574525249177893 -0.2431792483309898,-274.69773564554157 114.24722927599298 622.422176720187,-1
000002,000532,11,0.8261974453926086,0.8774577376310598 -0.4789484208579592 -0.026006322866744258 -0.45920195062195324 -0.8231445430842188 -0.33401591239889444 0.13856943103143407 0.30502700101522146 -0.9422085976233101,-127.27438039858862 292.4002885857378 800.2013354959385,-1
000002,000543,11,0.7075698375701904,0.9753174221100579 -0.12849832635218164 0.17956643966309346 0.10000699210681738 -0.46796797580258165 -0.8780686619809306 0.19686169677806328 0.8743535633529054 -0.44356658868059395,-251.8190230795424 114.96562342847294 582.7476137523214,-1
000002,000549,11,0.8192393779754639,0.9649734170743093 0.223044242768579 -0.1381215772706149 0.1821447724503624 -0.9485067066038373 -0.25914920296336647 -0.18881098010692318 0.22491396865320212 -0.9559101006348503,-313.82252264534816 184.2695824604426 849.0780605636835,-1
000002,000560,11,0.8947648406028748,0.8124302323411452 0.5778107314456042 -0.07805047216006258 0.21832891656167955 -0.42560486642811535 -0.8781759401541982 -0.5406381430967631 0.696416008072045 -0.47192705149194625,-370.7888227887725 34.05523928337229 887.8691356158083,-1
000002,000571,11,0.8742506504058838,0.7070771066093833 0.6879725474638596 -0.1635106701258071 0.10788462463034437 -0.33347445065933146 -0.9365659071981143 -0.69885826394003 0.6445840245410561 -0.310013809739474,-419.39232955111 86.87169374636491 981.2080228854182,-1
000002,000575,11,0.895389974117279,0.7744037330213742 0.5970834057658514 -0.20926123587901274 -0.03921720269443818 -0.2848119013432351 -0.9577808683963546 -0.6314751533476068 0.7499157202061465 -0.19714345865971183,-547.4537995184212 157.3857914954708 1032.0200522240734,-1
000002,000589,11,0.5378068685531616,0.6082967568542448 -0.7935727177221819 -0.01474439851734033 -0.45217734357441386 -0.3312203976669641 -0.8281477513869882 0.6523118162034124 0.5104266743190138 -0.5603158971375319,-863.5639318864094 -421.21058688102136 1474.7581246502727,-1
000002,000603,11,0.8100589513778687,0.5538584407404428 0.8270247217965794 -0.0962857058854319 0.22013630901124692 -0.2569816721705245 -0.9410103217411305 -0.8029824612502257 0.49999052961604346 -0.32438963796459075,-444.9886185648763 -98.06435544202013 1085.6673492704567,-1
000002,000650,11,0.37508076429367065,0.9818765001289487 -0.09543472982738663 0.16373988774058823 0.1482357613003613 -0.15159893221464782 -0.9772634868975109 0.11808766898465317 0.9838241591332023 -0.13470458915574723,37.557756424966634 -159.51206960922315 2040.1184407055823,-1
000002,000703,11,0.9045214653015137,0.9333378116612302 0.3253578427050845 -0.15173267121394607 0.05930626248076676 -0.5565849350962226 -0.8286712117930103 -0.35406679674037267 0.7644314777756259 -0.5387775229459602,-361.513881621504 217.04228513150161 973.296154788768,-1
000002,000708,11,0.9362441301345825,0.9902975177278248 0.09328888195823132 -0.1029951983593972 0.030955657958906285 -0.8706375893681317 -0.4909500333227201 -0.13547167092215107 0.48299831519605935 -0.8650780623130658,-377.142411684453 300.64961117439833 973.6150827598777,-1
000002,000711,11,0.844384491443634,0.7306034414883632 0.6810110310530053 0.04942253402530594 0.29620290892715695 -0.2508914445278454 -0.9215841360428367 -0.6152092717347897 0.6879516397588235 -0.3850196012214133,-468.8373952972001 100.42807398991528 1109.8506625630007,-1
000002,000727,11,0.9158045053482056,0.9190216657537011 0.3905551586418974 -0.05353359630638235 -0.03621222973504337 -0.05158640391276581 -0.9980117821694118 -0.3925402556336214 0.9191330213791425 -0.03326614972520647,-412.4070945662317 187.92541817879112 929.4966474367704,-1
000002,000736,11,0.6968952417373657,0.8423685595495847 0.5382976137284289 -0.025512525093315808 0.14170256262927872 -0.2669255837878055 -0.9532424227151426 -0.5199380671067019 0.7993662563392443 -0.30112787084480974,-640.7842971422209 122.77133983784744 1089.8040095294718,-1
000002,000737,11,0.910857617855072,0.7426750626761733 0.6536037135729796 -0.14572555329300568 0.03401298799534802 -0.2541509529585435 -0.9665662986872103 -0.6687876104762787 0.7128881249634305 -0.21098259018116816,-583.0149141045217 174.18547222899787 1114.2161284630579,-1
000002,000739,11,0.7871607542037964,-0.01664069579300831 0.9366398381683138 -0.34989841497148816 -0.19560618706450683 -0.34623451944960193 -0.9175292241250894 -0.9805413335630528 0.053173970112626756 0.18897413070801972,-611.5645643695325 53.705724689424926 1082.3850713221025,-1
000002,000740,11,0.8362388610839844,0.8836139704751734 0.45777122514598245 -0.09834559781426691 -0.03565328500960052 -0.1436496880646314 -0.9889861527781661 -0.4668567172582221 0.8773883248295934 -0.11060982326898539,-531.4208670881978 196.11614936215585 1012.0873208996577,-1
000002,000750,11,0.8786656260490417,0.9992895819173443 -0.012502071981231074 -0.03555319490053434 -0.03553650878947225 -0.6267103571150825 -0.7784415744471397 -0.012549422875775009 0.7791519918994382 -0.6267094107356479,-332.52067245539934 160.88294202523758 723.4370003403192,-1
000002,000754,11,0.9035148024559021,0.9916509991831041 -0.052961483310021554 -0.11757285870792461 -0.1022023331004971 -0.8787776953791824 -0.46615924876898907 -0.07863192054100121 0.4742835052894582 -0.8768535668413389,-276.10242636192476 157.29788535125107 882.6099394268143,-1
000002,000756,11,0.8776129484176636,0.9957527400616368 -0.05033272670404408 -0.07709148644486258 -0.09200658744585012 -0.5745378684196161 -0.8132902468482044 -0.0033568625696558385 0.8169289163534244 -0.5767285991688884,-312.8026600291715 109.7705807390738 761.8833674638106,-1
000002,000757,11,0.9287424087524414,0.9952508648391818 0.07085941292264833 -0.06674323663951542 -0.014052610355479327 -0.5738795423913867 -0.818819146678221 -0.09632362212384774 0.8158683805767389 -0.5701583511587216,-310.3685961391418 50.091008456519354 809.5482443384559,-1
000002,000758,11,0.9291727542877197,0.9961008434432261 0.08772693304889244 0.009332465351052501 0.0642888902290475 -0.6493612290368422 -0.7577578325671599 -0.060415629474589866 0.7554031899863791 -0.6524691351118399,-326.21839580382755 -2.949031844526054 851.3341062781292,-1
000002,000768,11,0.8905442357063293,0.9597978757455716 -0.2766268488751953 -0.047598573462533086 -0.2605281193685617 -0.8148357808457034 -0.517849156870853 0.10446595968337603 0.5094312875501001 -0.8541467242414964,-285.0721602758083 276.56669091595637 862.1698849614064,-1
