scene_id,im_id,obj_id,score,R,t,time
000002,000107,5,0.8724822998046875,0.6486247828502085 0.7608499991247825 -0.019828512408610777 0.699839850561519 -0.6064494704829686 -0.37741651171743623 -0.2991823434605568 0.23092491979590585 -0.9258313057888592,36.90889175115575 88.60579562005661 944.5361830480709,-1
000002,000110,5,0.8991060853004456,0.975036485634767 -0.16326702491236497 -0.1504916285288589 -0.22034693603716524 -0.6278002159820908 -0.7465347390388966 0.027405828942695186 0.7610589776023309 -0.6481035049672685,160.3962235430023 45.01494367711331 955.773124547998,-1
000002,000115,5,0.874497652053833,0.8824741140879455 -0.4299729282655683 -0.19069011228542526 -0.2757651819296568 -0.14452845386785707 -0.9502973694890827 0.38104199558578705 0.8911985227665603 -0.24611418207551927,110.46249284406716 -52.37519263069027 956.3173364125639,-1
000002,000119,5,0.8769184350967407,0.948397553109639 -0.20702479039454325 -0.2401724743132421 -0.3111501624065284 -0.7534696421525251 -0.5791969222889023 -0.061054546841660534 0.6240386482555716 -0.7790045621132897,272.96376938177906 -20.41960026729542 808.9024979128977,-1
000002,000124,5,0.8781496286392212,0.9727216737354621 -0.2182780537369179 -0.07853175601057448 -0.22766661901182983 -0.9632305026946042 -0.1426706321091423 -0.04450231491735626 0.15665787543409068 -0.9866498132729127,135.69540411971548 88.77574178563478 911.0029681392267,-1
000002,000126,5,0.9099040031433105,0.9163403279078988 -0.3986454720208252 -0.03744584205139659 -0.39054657384569297 -0.8692522580400297 -0.30310705295274915 0.08828237143980314 0.29237356161185885 -0.9522205224439146,224.61516481369623 15.15234674607694 905.7936985781027,-1
000002,000136,5,0.918787956237793,0.8978656012480817 -0.010203123008433984 0.44015140392403107 0.2846650552939872 -0.7491962752268786 -0.5980558063263347 0.3358618293136211 0.6622694598628612 -0.6697730915340374,0.34547071171944577 95.6301305275524 956.5750347720425,-1
000002,000153,5,0.7846603989601135,0.9222312975134355 0.3205707770171276 -0.21615691247175106 0.0196431293771559 -0.5971926276284054 -0.8018572896560543 -0.3861393289409375 0.7352518904626604 -0.5570467450906851,317.828781279975 -68.3732276152623 857.7660014230329,-1
000002,000156,5,0.8461790680885315,0.9746369304815169 0.22335424325871261 0.01399055967052841 0.14245616942666633 -0.5709834356938086 -0.808507362956934 -0.17259517239438577 0.7899941760428505 -0.5883197330402323,46.66287326471307 46.24299717845389 897.638555343605,-1
000002,000162,5,0.8981346487998962,0.3879946389995129 -0.921430136070766 0.020655857480323142 -0.7983078429657926 -0.34718210340933076 -0.4921068734854006 0.46061344744475385 0.17444509569742137 -0.8702896992497247,219.32177089355108 -55.50827337686374 1036.0102516993193,-1
000002,000166,5,0.893388032913208,0.001645004875378775 -0.999915172153182 0.012920621379510222 -0.7750197274573789 -0.00943982018746814 -0.6318665300890044 0.6319348985543134 -0.008974312937542805 -0.7749695127528884,121.57765295284456 -115.53008409145946 1006.4596899200028,-1
000002,000175,5,0.8716174960136414,0.22065829310335217 -0.9735632590399678 0.05902963943809625 -0.941434231832483 -0.22841601782030363 -0.2480477976864489 0.2549735374871241 -0.0008387196142151249 -0.9669476675243138,179.74830694708152 -32.42608781289087 948.6910238119765,-1
000002,000176,5,0.8689557909965515,0.25560560033473956 -0.9653243174332209 0.0530541162361933 -0.911539976940063 -0.25892165580950377 -0.3194596165291854 0.3221189958968994 0.033294719175133075 -0.9461135313256133,145.03301949080537 -119.2741168781022 969.7104266327952,-1
000002,000178,5,0.7862852215766907,0.730004958607428 0.5939705078906055 -0.3380706969921287 0.4554462731608378 -0.7916046265558867 -0.4073460537174991 -0.509569870255759 0.14339160007299026 -0.8483969568286047,272.8651219838348 214.5473361152652 890.1930639784124,-1
000002,000203,5,0.8979700207710266,0.9067737339144762 -0.38222157162832204 -0.17795523500244143 -0.4159322044634298 -0.8800406265976823 -0.22919183412100683 -0.0690057734757774 0.28184244839898576 -0.9569759858572604,307.22230205981856 16.914191442283357 829.5775721409119,-1
000002,000207,5,0.8338055610656738,0.8673330517790715 0.06666245463546469 -0.4932438488552868 -0.2752155224286895 -0.7614791877683069 -0.5868610251243672 -0.4147165218627128 0.6447523274387571 -0.642109525514456,229.56200834127608 -50.356904232659396 754.9900865355658,-1
000002,000217,5,0.8558841943740845,0.9272871324127204 -0.2767001095677728 -0.25214206992681026 -0.31597301519353005 -0.2173246409179237 -0.923542665023877 0.2007476717954736 0.9360593196027046 -0.2889521110039148,139.76581991114648 40.87049979636201 840.9860595684097,-1
000002,000219,5,0.7739173769950867,0.974844029185346 -0.12995946488037194 -0.1810791436076716 -0.19688956767730578 -0.12131772538545493 -0.9728907994462397 0.10446825786584171 0.9840693811898158 -0.14385352308222865,152.23975055883983 0.7423900250822157 768.2557807034653,-1
000002,000221,5,0.8091004490852356,0.9812689003677619 -0.01669692671242827 -0.19191810182836613 -0.19066520735945902 -0.22656614993857183 -0.9551515892279021 -0.027534049350174006 0.9738526543273229 -0.22550583980467054,85.17083129402693 41.76744034856793 789.4873502902961,-1
000002,000224,5,0.8643852472305298,0.8290653381142432 -0.06628036051780012 0.5552094910456287 0.43711088526860326 -0.5423831256572287 -0.7174640192943428 0.348690033005266 0.8375126618815537 -0.4206991823986126,186.6266146513547 26.898772966983135 769.0380650336989,-1
000002,000243,5,0.8938413262367249,0.31909429379533516 -0.9460839571173251 -0.055713353448522074 -0.6546884764087298 -0.17754432743044513 -0.734752346477973 0.6852458175902081 0.27093017159868826 -0.6760436462186692,185.5196139311902 -209.96717585991854 927.012886397523,-1
000002,000248,5,0.8964717984199524,0.6074678483556496 -0.7347083531650025 0.30197094066106334 -0.036051448310508716 -0.4052596889356259 -0.9134904912469065 0.7935257439358048 0.5440296134525856 -0.2726695314804317,281.7780492868705 52.666338977729254 931.0336122588986,-1
000002,000249,5,0.910804808139801,0.39774395613552127 -0.9141120769358313 -0.0787328149993726 -0.7277426956291335 -0.26206159022536246 -0.6338093497945549 0.5587399344203946 0.3093910692450821 -0.7694718006238292,141.11693006044385 -29.055621257425024 910.8916327535087,-1
000002,000254,5,0.8858773708343506,0.03350579941626086 -0.9962016157814544 0.08037227208370126 -0.8219716148785681 -0.07321341138109738 -0.5648030282566312 0.5685420175672121 -0.047139549301636274 -0.8213025247448362,126.30380566780433 -204.77967353475515 923.105943454432,-1
000002,000258,5,0.8124492764472961,0.9430914138352736 0.2076861274169028 -0.2597018629674318 -0.16915754912664538 -0.37275506328349683 -0.9123811628754637 -0.28629409481100243 0.9043893714960867 -0.3164104233448424,203.86901791959264 54.67965014313319 784.968608723357,-1
000002,000263,5,0.9198896288871765,0.7977642435289963 0.5976215796641604 -0.08012901638184405 0.185914877154015 -0.3702107888875106 -0.910153630023028 -0.5735920764789344 0.7111908459133882 -0.4064476725109687,-355.5585420409514 -47.45310271008529 1059.8470708717934,-1
000002,000266,5,0.8511460423469543,0.9953819778807288 -0.09293366270572795 -0.024042721275812785 -0.09376630708094344 -0.8876618884384795 -0.4508483686010574 0.020557182848110395 0.4510207380486298 -0.8922766925586587,236.95282816226015 -52.7287438407869 751.001461442074,-1
000002,000268,5,0.859188973903656,0.991301031266062 0.09746822603997807 -0.08844326047507368 0.06802693813923105 -0.9547086872404409 -0.2896612818362779 -0.11267032039647008 0.281125003192982 -0.9530341712034796,201.90615758339322 -27.98738498796692 725.058288843622,-1
000002,000277,5,0.862031102180481,0.8368463638399164 0.543240682096843 -0.06765888443410117 0.3041310155644712 -0.5641128249454403 -0.7676464330040222 -0.4551840163050913 0.6218249609391957 -0.6372921066931039,161.82354774940092 44.16186099025488 667.9406657370866,-1
000002,000283,5,0.7477911710739136,0.7405386347126608 -0.2998418279032741 -0.6014128438415094 -0.67062076772023 -0.272138046472592 -0.6900787415682438 0.043247154822458944 0.9143499121789781 -0.40260889421131485,128.73590904092066 -78.62624763386437 728.5901893575148,-1
000002,000307,5,0.8358386158943176,0.2821713164540264 -0.9591304678549769 0.021168226257649442 -0.9010241630378165 -0.27252476610528453 -0.3374695682298816 0.32944621077287295 0.0761511489838039 -0.9410983990613537,35.13971510381024 -133.29937537664821 769.1213242900282,-1
000002,000310,5,0.8047447800636292,0.27396443058078357 -0.9612818775188067 -0.029675625190798638 -0.8570221515729425 -0.23001619569612597 -0.46109172778392515 0.4364132473812305 0.15175540079812314 -0.8868561190174926,93.9648746811699 -190.91725034434685 801.9207978949912,-1
000002,000322,5,0.8698301911354065,0.5182996437297774 -0.8496076480407689 -0.09763361972301654 -0.43728199350826247 -0.16517321492210613 -0.88402616885799 0.7349489352757956 0.5008838722328046 -0.4571273444829633,132.8914284106037 -57.754106628373414 872.0342262840796,-1
000002,000326,5,0.8590642213821411,0.394816874476418 -0.7603887934402637 -0.5156825752719715 -0.6365837551231234 0.17831384901585623 -0.7503101318538181 0.662480760733484 0.6245102513647078 -0.4136498369374437,84.57047950832464 -195.22273893617563 751.9542144442041,-1
000002,000338,5,0.7881751656532288,0.9964499030410996 -0.07707827315456856 -0.033860456832314506 -0.07879386788999146 -0.7121989980931334 -0.6975414779768094 0.029649909145187794 0.6977331344594773 -0.7157439178680007,101.84638792486386 -55.30568409676539 612.2500505010665,-1
000002,000342,5,0.7302637696266174,0.9503610033064661 0.3111490616266748 0.0004741763034388363 0.27216980423090126 -0.8305638790841527 -0.4858880945501734 -0.15078979096490558 0.4618981535030478 -0.8740209006260866,49.05958807810474 1.3505404827071619 578.9810028779888,-1
000002,000356,5,0.8404309153556824,0.94769446501266 0.3177116179487911 -0.030570063865319602 0.06078509132978552 -0.27367548540010156 -0.9598994225245937 -0.31333747566545234 0.9078331655713953 -0.2786728724368803,70.01054087823654 -17.513875576118153 597.5116111535132,-1
000002,000362,5,0.6919077038764954,0.9997928195530404 -0.020347807006129738 -0.0005335918128224967 -0.004922800444652038 -0.2162800508780942 -0.9763189569131349 0.019750544447268977 0.97611930948128 -0.21633541007386237,102.22661488086344 -22.1111579661383 639.0720531279483,-1
000002,000365,5,0.8423187136650085,0.7948630991349442 -0.41801411775418307 -0.439837300591689 -0.5538324680185007 -0.20363243607274462 -0.8073434389078888 0.24791581434456358 0.8853236856298783 -0.3933696997235556,40.073027239282766 -161.5561186708851 691.6667071362325,-1
000002,000368,5,0.8375710844993591,0.2568731680053917 -0.9574799315267231 -0.13133299769081558 -0.8620323050656167 -0.16555708629856047 -0.4790523522534788 0.4369399050008294 0.23626898209437702 -0.8679058056713029,103.28265592473176 -194.48986409968688 720.0962732427128,-1
000002,000387,5,0.8858606219291687,0.8708600258586086 0.09656469722952085 -0.4819523571998737 -0.3026803647076154 -0.6672016999752826 -0.680607440725238 -0.38728208347664195 0.7385913286784949 -0.5518110519180703,-30.450575927508083 -75.44731093391431 590.2270841823434,-1
000002,000402,5,0.9307927489280701,0.8323835171704179 -0.5442741839305912 -0.10441883474590918 -0.5538181475365532 -0.8099186375350211 -0.19317675852078092 0.02057036222785364 0.21862619532001304 -0.9755918444296832,257.18624189910184 -16.80867548975171 986.4189069301785,-1
000002,000415,5,0.84385746717453,0.9017031651425644 -0.33211921271255945 -0.27681804586961234 -0.42362787012174846 -0.5506758345088589 -0.7192326139324352 0.08643396108007625 0.7658021636396453 -0.6372410976520948,352.09419907272576 -99.87767998928506 968.2715531716517,-1
000002,000417,5,0.8887614607810974,0.9651507494197596 -0.0874906133025144 -0.24663621688313775 -0.2531421696328665 -0.5510984781762756 -0.7951160351202574 -0.06635565422811614 0.8298408642238241 -0.5540406728898299,368.17930479885064 -53.26133850356825 965.5081098163027,-1
000002,000425,5,0.7374968528747559,0.6486516431335745 -0.39390376213497424 -0.6512225979156646 -0.7327460437238217 -0.09189498939184926 -0.6742688976452637 0.20575296174587873 0.9145464105777167 -0.3482392591770971,195.94684869441647 -227.85131793574803 1091.4362128033433,-1
000002,000428,5,0.8945128321647644,0.9138969622079477 0.20088654422093527 -0.35275620308940747 -0.22357922568955396 -0.4762174692731067 -0.8504288634560669 -0.33882838179105446 0.8560733136303739 -0.3902996405106818,263.9693007781731 -59.65980669149377 969.601906817713,-1
000002,000434,5,0.8334236741065979,0.9190601540517077 0.12034677769155219 -0.3752933337187211 -0.30251465083796825 -0.3949312666820757 -0.8674757521828917 -0.2526129831636399 0.9107941302490656 -0.3265589273638301,333.88721168552655 -113.56863088593522 988.7711266050061,-1
000002,000435,5,0.8361144661903381,0.9144280602703911 0.1406600711778603 -0.37952083864574454 -0.3023403657717212 -0.3860225908655397 -0.8715370689571836 -0.2690940835751538 0.9117024205944043 -0.3104626716163357,339.87556034475415 -105.37389813650607 951.1991056210356,-1
000002,000438,5,0.826593816280365,0.9380206340088169 -0.19652007238877084 -0.2854770591869151 -0.34162521244180927 -0.3855054637495636 -0.8571334503117484 0.0583909616103883 0.9015350234835838 -0.42874829099912226,192.79016352983436 -73.76024908121671 1024.8865184812562,-1
000002,000442,5,0.8652453422546387,0.9483232217100449 0.09923205450573376 -0.3013902230067395 -0.2742514135803074 -0.22139711321578415 -0.9358255608867074 -0.15959081839092215 0.9701218055575744 -0.18274149246142035,248.00738587265 31.90822704372723 985.3149842665283,-1
000002,000446,5,0.8652609586715698,0.6797448847778563 -0.7319826888910288 -0.04634905373573747 -0.5342020268761711 -0.4507968826295732 -0.7151296141909169 0.5025684889641703 0.5108654556488612 -0.6974535110851134,137.44816617999072 -134.49396460727831 1002.4805733924313,-1
000002,000453,5,0.8469120860099792,0.7779064334168897 -0.5847307370258953 0.23011202929392344 -0.5001897781507382 -0.7978594465449642 -0.3364973839311076 0.38035741964911046 0.146663794905618 -0.9131363340606671,67.394049396152 -40.317998003609624 1090.1291563153688,-1
000002,000473,5,0.8747934103012085,0.7125655237591741 -0.5932317665122647 -0.3746017158937633 -0.5960061028872367 -0.23011593725865986 -0.769300578929158 0.3701717164654567 0.7714419787776052 -0.5175424366259362,-11.460522778325885 -134.23952710948092 1143.5582111739802,-1
000002,000474,5,0.9128600358963013,0.7984118905692266 -0.516210757764476 -0.3099433925185353 -0.5689992712366373 -0.47850839043694915 -0.6687821391257515 0.19692202093683953 0.7103211765459804 -0.6757703336345013,179.94074738768785 -135.07390518229815 928.046068167857,-1
000002,000476,5,0.7781338691711426,0.6404883968266661 -0.7572576970001762 -0.1278099912541911 -0.6463211770310816 -0.441629924604402 -0.6222796363493406 0.41478132751073116 0.48116919064701097 -0.7722905284415549,299.8866957419064 -250.3860525747839 987.8878496411879,-1
000002,000477,5,0.7298328876495361,0.36129899299778623 -0.9252833355947924 -0.11538538265031828 -0.6647307655663853 -0.16880608839603406 -0.727761989822193 0.6539082863585022 0.3396398878091398 -0.6760537697851272,157.61996658756132 -319.0826175354407 1120.0324157762295,-1
000002,000480,5,0.5981441140174866,0.41498922704342 -0.8968968837966256 -0.1528395278512964 -0.5578286199443885 -0.1181114956401379 -0.8215089198350732 0.7187566849837599 0.4261756145458725 -0.5493297492013371,98.46858987002945 -324.1239831684022 1153.5955199621872,-1
000002,000491,5,0.8415701389312744,0.44224924361415796 -0.8795471962211376 0.17553443007638422 -0.6004887486601618 -0.4357442146044548 -0.6704776224239705 0.6662048253016922 0.19111177111387742 -0.7208657445644504,4.059122261940562 -172.26330757981407 1166.2106846258648,-1
000002,000494,5,0.8541088700294495,0.8134019879252027 -0.5698255481528758 0.11694464806737884 0.043886198262610754 -0.14035202670440028 -0.9891285610081342 0.5800441428386147 0.8096913938484478 -0.08915514054935225,215.79941198420596 116.74325745703085 1110.7900275896197,-1
000002,000499,5,0.8298799395561218,0.8839105827847838 -0.46756811252597597 -0.009063210797511462 -0.008387869193064335 0.003526137106523497 -0.9999586041469448 0.4675807152689938 0.8839500135788236 -0.0008051102619095474,206.44902840361598 200.48991338840327 1184.2742889665014,-1
000002,000501,5,0.8486402630805969,0.8270167852036071 -0.5521398364704855 -0.10575839434218182 -0.27897219690592573 -0.23974151223333973 -0.9298916714680014 0.488075558028644 0.798539672335957 -0.3523019179065179,266.12645179299983 -136.04243475617872 940.5594305820302,-1
000002,000503,5,0.8274319767951965,0.6699391229893945 -0.7254011437392676 0.1580340221280323 -0.0703523066921008 -0.2739359695302377 -0.9591713285647301 0.7390751818531736 0.63146834066269 -0.23455406692148273,175.1559668752302 -16.652816881409194 1219.0340558065666,-1
000002,000521,5,0.8447405695915222,0.8254575664563 -0.5180270063104008 0.22420487664885236 -0.20563388693986062 -0.6458792724315126 -0.7352242310923554 0.5256752900051967 0.5607922843410245 -0.6396698392933096,183.54815650856463 -221.06575401255398 1064.728044715816,-1
000002,000527,5,0.6868880987167358,0.5237498522061662 -0.8518706429911236 -0.00158111476775874 -0.2708224291168 -0.1647475901637403 -0.9484268255498239 0.8076764848633982 0.4971666110522005 -0.31699220282772744,152.17195079106222 -85.70444140987966 1077.5802686551926,-1
000002,000529,5,0.824177086353302,0.6409122240795053 -0.7664429647366235 -0.04238753155347852 -0.19274368419062277 -0.10723324203144546 -0.9753721874279846 0.7430217986237603 0.6332978869451256 -0.21645413639095,176.56125668197862 -47.850229224416694 1095.6678898710495,-1
000002,000532,5,0.8252639770507812,0.35007758989347226 -0.9365067205861752 -0.02002107268118719 -0.87554153251332 -0.3195408944896092 -0.3623819002006136 0.33297553348347525 0.14439106290109477 -0.9318146355663699,142.04661514227834 -314.70348559035847 970.0687039199084,-1
000002,000535,5,0.8564668297767639,0.17588490786391175 -0.9776525017366725 -0.11515244258689977 -0.9787876747788761 -0.16119462231931903 -0.1264554523786689 0.10506753488430592 0.13495139711525111 -0.98526592021138,123.82794961526525 -208.09975008260673 976.468444113467,-1
000002,000540,5,0.8495444059371948,0.8946611494564708 -0.3795818574307991 0.23558234475998208 -0.1260258402891107 -0.7203519496685793 -0.6820634546639341 0.42860111436235215 0.5805262113962311 -0.6923080258449188,193.51346799178907 -96.70815144651527 940.4294631880821,-1
000002,000543,5,0.7093976140022278,0.6101371459121897 -0.7627830143318388 0.2142305679051455 -0.23812021359690005 -0.43443411769149876 -0.8686574475949516 0.7556662140486989 0.47898754726239284 -0.44669844695595606,205.28486239254931 -49.91252963937729 1063.8784549093232,-1
000002,000549,5,0.859671950340271,0.8838986592790603 -0.458156213327684 -0.09389379273369089 -0.46549216665960963 -0.8424638753454579 -0.2712409657785038 0.04516860528311481 0.2834563510086711 -0.9579208183193575,320.04311674260634 -115.11110880069478 810.0863595689426,-1
000002,000560,5,0.8799384236335754,0.9987271433089591 -0.036616860341493425 -0.03468859692546636 -0.04770290797659436 -0.4622762177268376 -0.8854519360726171 0.016386756497320586 0.8859796295981647 -0.46343453706925697,310.32046780254115 -16.8004957471121 880.9239142851889,-1
000002,000563,5,0.8038873672485352,0.8153636101546856 -0.5138191581454745 -0.26678091378169067 -0.43839602933031013 -0.2469844843191451 -0.8641802971446552 0.37814164634821146 0.8215768602074199 -0.4266384395114702,107.5067017574988 -129.48480993042705 918.4307663413381,-1
000002,000571,5,0.6349201202392578,0.9953812814789815 0.04974815585535556 -0.08210496617289181 -0.05783902048905478 -0.37183347992824745 -0.9264958234732177 -0.07662083391693905 0.9269654708744228 -0.36723870114195734,261.2636248018542 21.85041432090621 891.4444668401607,-1
000002,000575,5,0.8904635310173035,0.9770143378464262 0.01323220484676381 -0.21276252582962704 -0.20844888466856282 -0.14966560889234182 -0.9665139771339663 -0.04463234391046075 0.9886481245973099 -0.14346720742831964,113.29347257383841 0.2682877238490029 961.8219135812045,-1
000002,000589,5,0.8598272204399109,0.9300690632874271 -0.3655601866470184 -0.03656894111462507 -0.34796683522893745 -0.8446036210177603 -0.4068953243089008 0.11785847061796324 0.39116553184334274 -0.9127425198824202,178.61819172058776 -107.2644178241599 770.8423700669713,-1
000002,000603,5,0.8146420121192932,0.936376268917464 0.34168933445260874 -0.08029870316227142 0.03458653229825756 -0.31748070655830096 -0.9476337756469131 -0.34928964312127964 0.8845645254499954 -0.3090992486623574,171.6988738809552 -90.6448763699336 824.0238756220155,-1
000002,000607,5,0.8096516728401184,0.8113898852522847 -0.4943556878787697 -0.31186360475726027 -0.4283807161745614 -0.13994930736948552 -0.8926948825755477 0.39766369726196293 0.8579199526929709 -0.32532589606613893,45.6873320194217 -118.56959408056044 829.2785850590922,-1
000002,000611,5,0.7699278593063354,0.8619467255786281 -0.40476656227762864 -0.30530619437907225 -0.403438763691776 -0.18287538115051882 -0.8965454583677864 0.3070586364444625 0.8959467757802376 -0.3209273574406901,46.45061000089782 -142.42585427647896 796.397522469307,-1
000002,000615,5,0.8528977036476135,0.552771306963576 -0.809962733880049 0.1959700281250603 -0.6155309137879592 -0.5553719636505909 -0.5591812551957076 0.561752237529269 0.18847374277719386 -0.805550787917445,54.26003967958114 -212.56169547403542 834.3152779490413,-1
000002,000625,5,0.5684255957603455,0.1859665843425622 -0.9795377947508497 0.07695542971488789 -0.36906952379059715 -0.14222494079920356 -0.9184550902595321 0.9106064551258918 0.14240005220963053 -0.3879666338923389,-48.995919655167455 -154.84707226769527 971.7267190691388,-1
000002,000642,5,0.8528125286102295,0.430754034225599 -0.8909460021066629 0.14375737660560586 -0.6878677427748161 -0.42724718506044534 -0.5867689590527139 0.5841993927147229 0.15386703411738467 -0.7968914639796747,113.17013472101127 -232.99495115854896 878.8552627108616,-1
000002,000648,5,0.7133021354675293,0.30141579120348416 -0.9492016054588274 0.0903594655117127 -0.38281965319680566 -0.20726473990199779 -0.900272425835444 0.8732683630702851 0.23676494628162792 -0.4258458949817445,115.16637496490513 -190.5618965922882 934.8267028305593,-1
000002,000649,5,0.7934495806694031,0.42482848370375614 -0.9032313726226023 0.06077702645126176 -0.539092303837302 -0.3063498450657196 -0.7845567285872962 0.7272552834991011 0.3005376181753291 -0.6170712217273977,130.70491736153613 -200.33923784584002 813.9600296119713,-1
000002,000650,5,0.40351834893226624,0.6409595846672969 -0.7258383365338181 0.24965880725691636 -0.006624237615032003 -0.3304753741730133 -0.9437913681218039 0.7675460444163242 0.603278324061976 -0.21662948418400374,126.32356022986413 -101.43792827985283 1067.49979246426,-1
000002,000652,5,0.8272899985313416,0.9277439478632863 -0.3732001312050622 -0.003581797253935523 -0.3246125293692596 -0.8021491745126388 -0.501182010456465 0.1841680563494536 0.46613127324522763 -0.8653344804890466,187.03489372999888 -137.74190892437792 717.988398294381,-1
